timestamp,budget_index,cycle,sample_mode,candidate_score,V3,V6,V9,V10,V11,V12,V15,V18,elapsed_seconds,ions_flown,ions_reported,ions_detected,ions_detected_geometric,transmission,transmission_geometric,transmission_percent,centroid_y_mm,centroid_z_mm,sigma_y_mm,sigma_z_mm,spread_yz_mm,bpm_real_launched,bpm_real_crossings,bpm_real_center,bpm_real_left,bpm_real_right,bpm_real_down,bpm_real_up,bpm_real_score,bpm_real_mean_x_mm,bpm_real_mean_y_mm,bpm_real_sigma_x_mm,bpm_real_sigma_y_mm,bpm_real_z_mm,detector_valid_crossings,detector_valid_in_window,detector_valid_valid,detector_valid_wrong_side,detector_valid_bad_angle,detector_valid_outside_window,detector_valid_theta_mean_deg,detector_valid_theta_sigma_deg,detector_valid_theta_max_deg,detector_valid_mean_x_mm,detector_valid_mean_y_mm,detector_valid_sigma_x_mm,detector_valid_sigma_y_mm,detector_valid_front_z_mm,detector_valid_theta_limit_deg,detector_face_x_min,detector_face_x_max,detector_face_y_min,detector_face_y_max,detector_face_z_min,detector_face_z_max,terminal_angle_count,terminal_angle_forward_z,terminal_angle_backward_z,terminal_angle_theta_mean_deg,terminal_angle_theta_sigma_deg,terminal_angle_theta_p50_deg,terminal_angle_theta_p90_deg,terminal_angle_theta_p95_deg,terminal_angle_theta_p99_deg,terminal_angle_theta_max_deg,detector_contact_angle_count,detector_contact_angle_forward,detector_contact_angle_backward,detector_contact_angle_theta_mean_deg,detector_contact_angle_theta_sigma_deg,detector_contact_angle_theta_p50_deg,detector_contact_angle_theta_p90_deg,detector_contact_angle_theta_p95_deg,detector_contact_angle_theta_p99_deg,detector_contact_angle_theta_max_deg,detector_active_contact_count,detector_active_contact_fraction,detector_active_contact_percent,detector_active_forward_fraction,detector_contact_speed_count,detector_contact_speed_speed_mean,detector_contact_speed_speed_sigma,detector_contact_speed_speed_rel_sigma,detector_contact_speed_speed_min,detector_contact_speed_speed_max,detector_contact_speed_vperp_mean,detector_contact_speed_vperp_sigma,detector_contact_speed_vperp_rel_sigma,detector_contact_speed_vperp_min,detector_contact_speed_vperp_max,detector_contact_speed_vz_mean,detector_contact_speed_vz_sigma,detector_contact_speed_vz_rel_sigma,detector_contact_speed_vz_min,detector_contact_speed_vz_max,ions_lost,loss_unknown,loss_mean_x,loss_mean_y,loss_mean_z,loss_detector_distance_mean_mm,loss_detector_proximity_mean,loss_E1,loss_E2,loss_E3,loss_E4,loss_E5,loss_E6,loss_E7,loss_E8,loss_E9,loss_E10,loss_E11,loss_E12,loss_E13,loss_E14,loss_E15,loss_E16,loss_E17,loss_E18,loss_E19,loss_group_bender,loss_group_detector,loss_group_einzel_1,loss_group_einzel_2,loss_group_ground_pipe,loss_group_ground_plates,loss_group_source,loss_group_steering,detector_contact_count,detector_contact_fraction,detector_contact_percent,loss_E2_mean_x,loss_E2_mean_y,loss_E2_mean_z,loss_E2_min_x,loss_E2_max_x,loss_E2_min_y,loss_E2_max_y,loss_E2_min_z,loss_E2_max_z,loss_E2_sigma_x,loss_E2_sigma_y,loss_E2_sigma_z,loss_E2_detector_distance_mean_mm,loss_E7_mean_x,loss_E7_mean_y,loss_E7_mean_z,loss_E7_min_x,loss_E7_max_x,loss_E7_min_y,loss_E7_max_y,loss_E7_min_z,loss_E7_max_z,loss_E7_sigma_x,loss_E7_sigma_y,loss_E7_sigma_z,loss_E7_detector_distance_mean_mm,loss_E8_mean_x,loss_E8_mean_y,loss_E8_mean_z,loss_E8_min_x,loss_E8_max_x,loss_E8_min_y,loss_E8_max_y,loss_E8_min_z,loss_E8_max_z,loss_E8_sigma_x,loss_E8_sigma_y,loss_E8_sigma_z,loss_E8_detector_distance_mean_mm,loss_E12_mean_x,loss_E12_mean_y,loss_E12_mean_z,loss_E12_min_x,loss_E12_max_x,loss_E12_min_y,loss_E12_max_y,loss_E12_min_z,loss_E12_max_z,loss_E12_sigma_x,loss_E12_sigma_y,loss_E12_sigma_z,loss_E12_detector_distance_mean_mm,loss_E13_mean_x,loss_E13_mean_y,loss_E13_mean_z,loss_E13_min_x,loss_E13_max_x,loss_E13_min_y,loss_E13_max_y,loss_E13_min_z,loss_E13_max_z,loss_E13_sigma_x,loss_E13_sigma_y,loss_E13_sigma_z,loss_E13_detector_distance_mean_mm,loss_E14_mean_x,loss_E14_mean_y,loss_E14_mean_z,loss_E14_min_x,loss_E14_max_x,loss_E14_min_y,loss_E14_max_y,loss_E14_min_z,loss_E14_max_z,loss_E14_sigma_x,loss_E14_sigma_y,loss_E14_sigma_z,loss_E14_detector_distance_mean_mm,loss_E16_mean_x,loss_E16_mean_y,loss_E16_mean_z,loss_E16_min_x,loss_E16_max_x,loss_E16_min_y,loss_E16_max_y,loss_E16_min_z,loss_E16_max_z,loss_E16_sigma_x,loss_E16_sigma_y,loss_E16_sigma_z,loss_E16_detector_distance_mean_mm,loss_E17_mean_x,loss_E17_mean_y,loss_E17_mean_z,loss_E17_min_x,loss_E17_max_x,loss_E17_min_y,loss_E17_max_y,loss_E17_min_z,loss_E17_max_z,loss_E17_sigma_x,loss_E17_sigma_y,loss_E17_sigma_z,loss_E17_detector_distance_mean_mm,loss_E19_mean_x,loss_E19_mean_y,loss_E19_mean_z,loss_E19_min_x,loss_E19_max_x,loss_E19_min_y,loss_E19_max_y,loss_E19_min_z,loss_E19_max_z,loss_E19_sigma_x,loss_E19_sigma_y,loss_E19_sigma_z,loss_E19_detector_distance_mean_mm,loss_E19_active_window_distance_mean_mm,loss_E19_active_window_distance_min_mm,loss_E19_active_window_distance_max_mm,loss_E19_active_window_proximity_mean,loss_E19_miss_x_low,loss_E19_miss_x_high,loss_E19_miss_y_low,loss_E19_miss_y_high,loss_E19_miss_z_low,loss_E19_miss_z_high,loss_E11_mean_x,loss_E11_mean_y,loss_E11_mean_z,loss_E11_min_x,loss_E11_max_x,loss_E11_min_y,loss_E11_max_y,loss_E11_min_z,loss_E11_max_z,loss_E11_sigma_x,loss_E11_sigma_y,loss_E11_sigma_z,loss_E11_detector_distance_mean_mm,loss_E4_mean_x,loss_E4_mean_y,loss_E4_mean_z,loss_E4_min_x,loss_E4_max_x,loss_E4_min_y,loss_E4_max_y,loss_E4_min_z,loss_E4_max_z,loss_E4_sigma_x,loss_E4_sigma_y,loss_E4_sigma_z,loss_E4_detector_distance_mean_mm,loss_E5_mean_x,loss_E5_mean_y,loss_E5_mean_z,loss_E5_min_x,loss_E5_max_x,loss_E5_min_y,loss_E5_max_y,loss_E5_min_z,loss_E5_max_z,loss_E5_sigma_x,loss_E5_sigma_y,loss_E5_sigma_z,loss_E5_detector_distance_mean_mm,loss_E9_mean_x,loss_E9_mean_y,loss_E9_mean_z,loss_E9_min_x,loss_E9_max_x,loss_E9_min_y,loss_E9_max_y,loss_E9_min_z,loss_E9_max_z,loss_E9_sigma_x,loss_E9_sigma_y,loss_E9_sigma_z,loss_E9_detector_distance_mean_mm,loss_E6_mean_x,loss_E6_mean_y,loss_E6_mean_z,loss_E6_min_x,loss_E6_max_x,loss_E6_min_y,loss_E6_max_y,loss_E6_min_z,loss_E6_max_z,loss_E6_sigma_x,loss_E6_sigma_y,loss_E6_sigma_z,loss_E6_detector_distance_mean_mm,loss_E15_mean_x,loss_E15_mean_y,loss_E15_mean_z,loss_E15_min_x,loss_E15_max_x,loss_E15_min_y,loss_E15_max_y,loss_E15_min_z,loss_E15_max_z,loss_E15_sigma_x,loss_E15_sigma_y,loss_E15_sigma_z,loss_E15_detector_distance_mean_mm,loss_E10_mean_x,loss_E10_mean_y,loss_E10_mean_z,loss_E10_min_x,loss_E10_max_x,loss_E10_min_y,loss_E10_max_y,loss_E10_min_z,loss_E10_max_z,loss_E10_sigma_x,loss_E10_sigma_y,loss_E10_sigma_z,loss_E10_detector_distance_mean_mm,loss_E18_mean_x,loss_E18_mean_y,loss_E18_mean_z,loss_E18_min_x,loss_E18_max_x,loss_E18_min_y,loss_E18_max_y,loss_E18_min_z,loss_E18_max_z,loss_E18_sigma_x,loss_E18_sigma_y,loss_E18_sigma_z,loss_E18_detector_distance_mean_mm,loss_E3_mean_x,loss_E3_mean_y,loss_E3_mean_z,loss_E3_min_x,loss_E3_max_x,loss_E3_min_y,loss_E3_max_y,loss_E3_min_z,loss_E3_max_z,loss_E3_sigma_x,loss_E3_sigma_y,loss_E3_sigma_z,loss_E3_detector_distance_mean_mm
2026-06-30T14:52:43,1,1,seed_elite,0.0,-900.0,-1000.0,945.045,-9.45424,-73.8701,-760.0,-165.252,-206.276,9.73399999999674,500,500,500,500,1.0,1.0,100.0,75.21,403.0,0.8044839269852164,0.0,0.8044839269852164,500,500,500,206,495,494,91,1,77.1289223,75.2948197,1.07722932,0.764387264,402,500,500,500,0,0,0,1.94081542,0.805517418,4.82915424,77.1319079,75.3123349,1.0467127,0.75828173,403,180,0,0,0,0,0,0,500,500,0,1.94081542,0.805517418,1.90887548,2.96896251,3.21732335,3.46150548,4.82915424,500,500,0,1.94081542,0.805517418,1.90887548,2.96896251,3.21732335,3.46150548,4.82915424,500,1.0,100.0,1.0,500,130.60613,0.0268691905,0.000205726871,130.535746,130.680182,4.42282379,1.83500236,0.414893842,0.188335809,10.9937652,130.518307,0.0688851596,0.000527781588,130.127148,130.678087,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:52:53,2,1,seed_elite,0.0,-900.0,-1000.0,905.39,-8.63306,-70.2648,-760.0,40.0,-282.109,7.156999999999243,500,500,500,500,1.0,1.0,100.0,75.176,403.0,0.8014415869135249,0.0,0.8014415869135249,500,500,500,241,483,498,93,1,76.9584439,75.2855283,1.12554033,0.784276419,402,500,500,500,0,0,0,2.05818644,0.842390145,4.76801355,76.9657785,75.3029642,1.09329606,0.777287721,403,180,0,0,0,0,0,0,500,500,0,2.05818644,0.842390145,2.00758787,3.24840958,3.44281355,3.62940954,4.76801355,500,500,0,2.05818644,0.842390145,2.00758787,3.24840958,3.44281355,3.62940954,4.76801355,500,1.0,100.0,1.0,500,130.606183,0.0292147098,0.000223685503,130.525926,130.686908,4.6901415,1.91881008,0.409115605,0.180251555,10.8527918,130.507819,0.0768149408,0.000588584972,130.113536,130.660805,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:00,3,1,seed_elite,0.0,-900.0,-1000.0,895.294,-8.72085,-68.9944,-760.0,1.79818,-269.87,6.796999999998661,500,500,500,500,1.0,1.0,100.0,75.166,403.0,0.7769500000677073,0.0,0.7769500000677073,500,500,500,221,488,497,93,1,77.0846548,75.2635133,1.17571265,0.760944617,402,500,500,500,0,0,0,2.10111658,0.779774051,4.35562071,77.087718,75.2811516,1.1421308,0.755345003,403,180,0,0,0,0,0,0,500,500,0,2.10111658,0.779774051,2.06895606,3.19729347,3.38261824,3.60305948,4.35562071,500,500,0,2.10111658,0.779774051,2.06895606,3.19729347,3.38261824,3.60305948,4.35562071,500,1.0,100.0,1.0,500,130.60511,0.029151482,0.000223203227,130.534255,130.69439,4.78797785,1.77618753,0.370968201,0.303766609,9.91364891,130.505214,0.0716877695,0.00054930962,130.157256,130.639169,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:07,4,1,seed_elite,0.0,-900.0,-1000.0,934.941,-11.4792,-88.6614,-760.0,40.0,-312.449,6.7189999999973224,500,500,500,500,1.0,1.0,100.0,75.216,403.0,1.0155820073372974,0.0,1.0155820073372974,500,500,498,124,500,482,103,0.9986,77.773006,75.2611367,1.07892509,0.972211297,402,500,500,500,0,0,0,2.07272856,0.957098523,7.62876372,77.7660413,75.2804846,1.04767768,0.96081346,403,180,0,0,0,0,0,0,500,500,0,2.07272856,0.957098523,1.91307784,3.33184115,3.84272216,4.93627927,7.62876372,500,500,0,2.07272856,0.957098523,1.91307784,3.33184115,3.84272216,4.93627927,7.62876372,500,1.0,100.0,1.0,500,130.608158,0.0261819252,0.000200461637,130.519636,130.680792,4.72314788,2.17913979,0.461374458,0.349754813,17.3447485,130.504497,0.105617183,0.000809299187,129.496907,130.631034,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:14,5,1,seed_elite,0.0,-860.481,-887.036,935.296,-96.892,-146.537,-914.085,-212.817,-67.9668,8.171999999998661,500,500,500,500,1.0,1.0,100.0,75.544,403.0,0.6171107285589882,0.0,0.6171107285589882,500,500,500,250,404,497,172,1,77.0019244,75.5173124,1.82293001,0.602683783,402,500,500,500,0,0,0,3.09078823,1.24978761,6.69043195,77.00327,75.5294765,1.77144108,0.578249132,403,180,0,0,0,0,0,0,500,500,0,3.09078823,1.24978761,3.15280062,4.70338082,5.29518065,5.97177254,6.69043195,500,500,0,3.09078823,1.24978761,3.15280062,4.70338082,5.29518065,5.97177254,6.69043195,500,1.0,100.0,1.0,500,130.610921,0.0292028822,0.000223586833,130.530067,130.718155,7.04077791,2.84470254,0.404032421,0.278784302,15.2282281,130.389894,0.155281299,0.0011908998,129.797753,130.614796,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:22,6,1,seed_elite,0.0,-886.916,-794.538,545.073,16.8787,-48.016,-760.983,-50.8639,-305.356,7.764999999999418,500,500,500,500,1.0,1.0,100.0,75.744,403.0,0.8073212093523496,0.0,0.8073212093523496,500,500,500,422,227,500,214,1,74.9458638,75.6888184,1.64913193,0.770667941,402,500,500,500,0,0,0,4.07462518,1.93437781,8.11706933,75.0026697,75.6963352,1.60257596,0.740537183,403,180,0,0,0,0,0,0,500,500,0,4.07462518,1.93437781,4.00591948,6.68045816,7.30725561,7.97662559,8.11706933,500,500,0,4.07462518,1.93437781,4.00591948,6.68045816,7.30725561,7.97662559,8.11706933,500,1.0,100.0,1.0,500,130.609996,0.0293236497,0.000224513059,130.533205,130.699104,9.27519555,4.39621689,0.473975655,0.134634539,18.4451009,130.20563,0.331226259,0.00254387048,129.325825,130.643981,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:30,7,1,seed_elite,0.0,260.206,-1000.0,748.198,-88.3776,152.559,-952.224,-94.4797,-1000.0,7.311999999998079,500,500,236,236,0.472,0.472,47.2,75.84745762711864,403.95762711864404,3.0822128515121543,1.274256180506621,4.356469032018776,500,259,69,248,3,126,86,0.3837,70.9038947,75.3010046,1.51204597,3.63137951,402,259,227,227,0,0,32,11.7386557,4.49847566,20.224179,71.0551148,75.3268267,1.45355656,3.52266405,403,180,10,0,7,0,107,0,500,487,13,25.7901561,31.2448042,16.06426,59.0514928,88.3941878,180,180,231,231,0,13.1361382,7.0477887,12.435216,23.7929529,26.8183335,29.2412075,33.4770066,231,0.462,46.2,1.0,231,130.657752,0.303029281,0.00231925988,128.946265,131.218372,29.4481869,15.4096521,0.523280164,0.720311487,71.5462871,126.284703,4.3658488,0.0345714778,108.188957,130.685969,264,0,91.10227272727273,80.51893939393939,156.06060606060606,258.5876504628422,0.32805895577800503,0,19,0,0,0,0,44,10,0,0,0,17,14,12,0,121,23,0,4,17,4,0,54,19,170,0,0,240,0.48,48.0,130.94736842105263,118.47368421052632,445.10526315789474,107.0,151.0,68.0,144.0,439.0,459.0,15.145493221162548,24.418500320345984,5.626275034179712,85.06986144726756,87.81818181818181,77.52272727272727,180.29545454545453,87.0,89.0,76.0,80.0,174.0,193.0,0.5401432743921153,1.0227331453907031,5.900648547147643,225.02327813648554,88.2,77.3,250.4,88.0,89.0,74.0,80.0,250.0,253.0,0.4216370213557839,1.70293863659264,0.9660917830792959,155.0950490785786,82.0,77.6470588235294,110.76470588235294,82.0,82.0,77.0,78.0,110.0,111.0,0.0,0.492592183071889,0.43723731609760313,294.3014599171728,119.0,77.0,75.92857142857143,119.0,119.0,74.0,79.0,70.0,82.0,0.0,1.0377490433255416,5.581070833482733,331.87268119717527,134.0,77.25,73.58333333333333,134.0,134.0,76.0,78.0,67.0,83.0,0.0,0.621581560508061,6.4731379679036,336.45811405807507,82.16528925619835,77.98347107438016,114.08264462809917,81.0,83.0,74.0,83.0,114.0,116.0,0.7455099757662148,2.1793862709272847,0.33133006854957925,290.99846956966604,83.0,76.8695652173913,132.30434782608697,82.0,85.0,75.0,79.0,132.0,134.0,1.087114613009218,0.6944158975248031,0.6349504353380415,272.78975387856264,74.5,73.25,407.5,71.0,83.0,72.0,77.0,406.0,408.0,5.686240703077327,2.5,1.0,6.754686178818506,1.0,1.0,1.0,0.9200444146293233,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:37,8,1,between_elites,0.0,-844.3072813489788,-900.2984150259139,978.2168065536486,-46.85814328558823,-78.0998678342977,-794.7053474715972,-156.9723715040924,-136.62673064830977,8.125,500,500,500,500,1.0,1.0,100.0,75.626,403.0,0.7149449577311322,0.0,0.7149449577311322,500,500,500,265,393,500,205,1,76.8131247,75.6080053,1.82683535,0.664942837,402,500,500,500,0,0,0,2.92345541,1.22085735,5.74577115,76.8146936,75.6163918,1.77831202,0.639063417,403,180,0,0,0,0,0,0,500,500,0,2.92345541,1.22085735,2.8925205,4.56358432,4.86956705,5.58705251,5.74577115,500,500,0,2.92345541,1.22085735,2.8925205,4.56358432,4.86956705,5.58705251,5.74577115,500,1.0,100.0,1.0,500,130.606395,0.0306594392,0.000234746846,130.499744,130.697603,6.65951225,2.77824632,0.417184655,0.54449972,13.0804683,130.406819,0.158327373,0.00121410348,129.898608,130.622485,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:45,9,1,axis_scan,0.0,-900.0,-1000.0,905.39,-608.63306,-70.2648,-760.0,40.0,-282.109,6.594000000004598,500,500,0,0,0.0,0.0,0.0,,,,,,500,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,403,180,0,0,0,0,0,0,500,500,0,53.5843224,1.6162866,54.0330172,55.4135403,55.6332563,55.9230655,56.2896118,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,59.332,77.528,88.536,316.910467509818,0.23681143290515824,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.332,77.528,88.536,57.0,62.0,75.0,80.0,87.0,91.0,1.397742239017433,0.8960031491499196,0.9708703200514028,316.910467509818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T14:53:52,10,1,axis_scan,0.0,-860.481,-887.036,935.296,-96.892,-266.53700000000003,-914.085,-212.817,-67.9668,6.546999999998661,500,500,0,0,0.0,0.0,0.0,,,,,,500,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,403,180,0,0,0,0,0,0,500,500,0,12.0899266,7.43300056,8.08254605,25.6222909,27.7581983,28.3584333,28.5384163,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,67.652,77.578,150.8,254.37348581115415,0.3178661950823295,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,184,61,0,0,0,0,0,255,0,245,0,0,0,0.0,0.0,,,,,,,,,,,,,,65.12941176470588,77.6313725490196,181.11764705882354,65.0,66.0,73.0,82.0,174.0,187.0,0.33631520978612867,2.0766313382474775,3.9467272339489172,224.16194404755907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.375,77.4836956521739,114.86413043478261,69.0,71.0,76.0,78.0,114.0,119.0,0.7722120663456613,0.6093581993072386,1.4740065856663558,290.19580595316364,69.98360655737704,77.63934426229508,132.45901639344262,69.0,70.0,76.0,79.0,132.0,134.0,0.12803687993289598,0.775301809732741,0.6969880556557451,272.6134242306133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
